entry_id,posting_date,item_id,location_id,entry_type,quantity
ILE00000385,2024-01-01,ITEM0039,LOC002,Purchase Receipt,91
ILE00000386,2024-01-01,ITEM0039,LOC002,Sales Shipment,-57
ILE00000387,2024-01-01,ITEM0040,LOC002,Purchase Receipt,40
ILE00000388,2024-01-01,ITEM0040,LOC002,Sales Shipment,-54
ILE00000389,2024-01-01,ITEM0041,LOC002,Purchase Receipt,74
ILE00000390,2024-01-01,ITEM0041,LOC002,Sales Shipment,-66
ILE00000391,2024-01-01,ITEM0041,LOC002,Adjustment,2
ILE00000392,2024-01-01,ITEM0042,LOC002,Purchase Receipt,77
ILE00000393,2024-01-01,ITEM0042,LOC002,Sales Shipment,-65
ILE00000394,2024-01-01,ITEM0042,LOC002,Adjustment,-3
ILE00000395,2024-01-01,ITEM0043,LOC002,Purchase Receipt,37
ILE00000396,2024-01-01,ITEM0043,LOC002,Sales Shipment,-47
ILE00000397,2024-01-01,ITEM0043,LOC002,Adjustment,2
ILE00000398,2024-01-01,ITEM0044,LOC002,Purchase Receipt,45
ILE00000399,2024-01-01,ITEM0044,LOC002,Sales Shipment,-52
ILE00000400,2024-01-01,ITEM0044,LOC002,Adjustment,-2
ILE00000401,2024-01-01,ITEM0045,LOC002,Purchase Receipt,84
ILE00000402,2024-01-01,ITEM0045,LOC002,Sales Shipment,-79
ILE00000403,2024-01-01,ITEM0045,LOC002,Adjustment,1
ILE00000404,2024-01-01,ITEM0046,LOC002,Purchase Receipt,79
ILE00000405,2024-01-01,ITEM0046,LOC002,Sales Shipment,-69
ILE00000406,2024-01-01,ITEM0046,LOC002,Adjustment,-3
ILE00000407,2024-01-01,ITEM0047,LOC002,Purchase Receipt,66
ILE00000408,2024-01-01,ITEM0047,LOC002,Sales Shipment,-45
ILE00000409,2024-01-01,ITEM0047,LOC002,Adjustment,-2
ILE00000410,2024-01-01,ITEM0048,LOC002,Purchase Receipt,44
ILE00000411,2024-01-01,ITEM0048,LOC002,Sales Shipment,-52
ILE00000412,2024-01-01,ITEM0048,LOC002,Adjustment,-2
ILE00000413,2024-01-01,ITEM0049,LOC002,Purchase Receipt,64
ILE00000414,2024-01-01,ITEM0049,LOC002,Sales Shipment,-37
ILE00000415,2024-01-01,ITEM0049,LOC002,Adjustment,1
ILE00000416,2024-01-01,ITEM0050,LOC002,Purchase Receipt,63
ILE00000417,2024-01-01,ITEM0050,LOC002,Sales Shipment,-56
ILE00000418,2024-01-01,ITEM0050,LOC002,Adjustment,-3
ILE00000419,2024-01-01,ITEM0051,LOC002,Purchase Receipt,74
ILE00000420,2024-01-01,ITEM0051,LOC002,Sales Shipment,-47
ILE00000421,2024-01-01,ITEM0051,LOC002,Adjustment,-3
ILE00000422,2024-01-01,ITEM0052,LOC002,Purchase Receipt,100
ILE00000423,2024-01-01,ITEM0052,LOC002,Sales Shipment,-52
ILE00000424,2024-01-01,ITEM0052,LOC002,Adjustment,2
ILE00000425,2024-01-01,ITEM0053,LOC002,Purchase Receipt,117
ILE00000426,2024-01-01,ITEM0053,LOC002,Sales Shipment,-51
ILE00000427,2024-01-01,ITEM0053,LOC002,Adjustment,-2
ILE00000428,2024-01-01,ITEM0054,LOC002,Purchase Receipt,71
ILE00000429,2024-01-01,ITEM0054,LOC002,Sales Shipment,-39
ILE00000430,2024-01-01,ITEM0054,LOC002,Adjustment,-1
ILE00000431,2024-01-01,ITEM0055,LOC002,Purchase Receipt,79
ILE00000432,2024-01-01,ITEM0055,LOC002,Sales Shipment,-43
ILE00000433,2024-01-01,ITEM0055,LOC002,Adjustment,-1
ILE00000434,2024-01-01,ITEM0056,LOC002,Purchase Receipt,61
ILE00000435,2024-01-01,ITEM0056,LOC002,Sales Shipment,-63
ILE00000436,2024-01-01,ITEM0056,LOC002,Adjustment,-2
ILE00000437,2024-01-01,ITEM0057,LOC002,Purchase Receipt,55
ILE00000438,2024-01-01,ITEM0057,LOC002,Sales Shipment,-75
ILE00000439,2024-01-01,ITEM0058,LOC002,Purchase Receipt,96
ILE00000440,2024-01-01,ITEM0058,LOC002,Sales Shipment,-69
ILE00000441,2024-01-01,ITEM0058,LOC002,Adjustment,2
ILE00000442,2024-01-01,ITEM0059,LOC002,Purchase Receipt,48
ILE00000443,2024-01-01,ITEM0059,LOC002,Sales Shipment,-64
ILE00000444,2024-01-01,ITEM0059,LOC002,Adjustment,2
ILE00000445,2024-01-01,ITEM0060,LOC002,Purchase Receipt,36
ILE00000446,2024-01-01,ITEM0060,LOC002,Sales Shipment,-42
ILE00000447,2024-01-01,ITEM0060,LOC002,Adjustment,-3
ILE00000448,2024-01-01,ITEM0061,LOC002,Purchase Receipt,63
ILE00000449,2024-01-01,ITEM0061,LOC002,Sales Shipment,-58
ILE00000450,2024-01-01,ITEM0062,LOC002,Purchase Receipt,80
ILE00000451,2024-01-01,ITEM0062,LOC002,Sales Shipment,-60
ILE00000452,2024-01-01,ITEM0063,LOC002,Purchase Receipt,83
ILE00000453,2024-01-01,ITEM0063,LOC002,Sales Shipment,-41
ILE00000454,2024-01-01,ITEM0063,LOC002,Adjustment,-2
ILE00000455,2024-01-01,ITEM0064,LOC002,Purchase Receipt,93
ILE00000456,2024-01-01,ITEM0064,LOC002,Sales Shipment,-58
ILE00000457,2024-01-01,ITEM0064,LOC002,Adjustment,2
ILE00000458,2024-01-01,ITEM0065,LOC002,Purchase Receipt,97
ILE00000459,2024-01-01,ITEM0065,LOC002,Sales Shipment,-61
ILE00000460,2024-01-01,ITEM0065,LOC002,Adjustment,-1
ILE00000461,2024-01-01,ITEM0066,LOC002,Purchase Receipt,65
ILE00000462,2024-01-01,ITEM0066,LOC002,Sales Shipment,-55
ILE00000463,2024-01-01,ITEM0066,LOC002,Adjustment,1
ILE00000464,2024-01-01,ITEM0067,LOC002,Purchase Receipt,88
ILE00000465,2024-01-01,ITEM0067,LOC002,Sales Shipment,-29
ILE00000466,2024-01-01,ITEM0067,LOC002,Adjustment,-2
ILE00000467,2024-01-01,ITEM0068,LOC002,Purchase Receipt,45
ILE00000468,2024-01-01,ITEM0068,LOC002,Sales Shipment,-61
ILE00000469,2024-01-01,ITEM0068,LOC002,Adjustment,-1
ILE00000470,2024-01-01,ITEM0069,LOC002,Purchase Receipt,69
ILE00000471,2024-01-01,ITEM0069,LOC002,Sales Shipment,-23
ILE00000472,2024-01-01,ITEM0069,LOC002,Adjustment,-3
ILE00000473,2024-01-01,ITEM0070,LOC002,Purchase Receipt,50
ILE00000474,2024-01-01,ITEM0070,LOC002,Sales Shipment,-95
ILE00000475,2024-01-01,ITEM0070,LOC002,Adjustment,-2
ILE00000476,2024-01-01,ITEM0071,LOC002,Purchase Receipt,53
ILE00000477,2024-01-01,ITEM0071,LOC002,Sales Shipment,-44
ILE00000478,2024-01-01,ITEM0071,LOC002,Adjustment,-1
ILE00000479,2024-01-01,ITEM0072,LOC002,Purchase Receipt,70
ILE00000480,2024-01-01,ITEM0072,LOC002,Sales Shipment,-45
ILE00000481,2024-01-01,ITEM0072,LOC002,Adjustment,-2
ILE00000482,2024-01-01,ITEM0073,LOC002,Purchase Receipt,57
ILE00000483,2024-01-01,ITEM0073,LOC002,Sales Shipment,-48
ILE00000484,2024-01-01,ITEM0074,LOC002,Purchase Receipt,58
ILE00000485,2024-01-01,ITEM0074,LOC002,Sales Shipment,-51
ILE00000486,2024-01-01,ITEM0074,LOC002,Adjustment,3
ILE00000487,2024-01-01,ITEM0075,LOC002,Purchase Receipt,86
ILE00000488,2024-01-01,ITEM0075,LOC002,Sales Shipment,-55
ILE00000489,2024-01-01,ITEM0076,LOC002,Purchase Receipt,95
ILE00000490,2024-01-01,ITEM0076,LOC002,Sales Shipment,-66
ILE00000491,2024-01-01,ITEM0076,LOC002,Adjustment,3
ILE00000492,2024-01-01,ITEM0077,LOC002,Purchase Receipt,74
ILE00000493,2024-01-01,ITEM0077,LOC002,Sales Shipment,-71
ILE00000494,2024-01-01,ITEM0077,LOC002,Adjustment,1
ILE00000495,2024-01-01,ITEM0078,LOC002,Purchase Receipt,50
ILE00000496,2024-01-01,ITEM0078,LOC002,Sales Shipment,-57
ILE00000497,2024-01-01,ITEM0078,LOC002,Adjustment,3
ILE00000498,2024-01-01,ITEM0079,LOC002,Purchase Receipt,89
ILE00000499,2024-01-01,ITEM0079,LOC002,Sales Shipment,-65
ILE00000500,2024-01-01,ITEM0079,LOC002,Adjustment,-1
ILE00000501,2024-01-01,ITEM0080,LOC002,Purchase Receipt,89
ILE00000502,2024-01-01,ITEM0080,LOC002,Sales Shipment,-60
ILE00000503,2024-01-01,ITEM0080,LOC002,Adjustment,1
ILE00000504,2024-01-01,ITEM0081,LOC002,Purchase Receipt,82
ILE00000505,2024-01-01,ITEM0081,LOC002,Sales Shipment,-30
ILE00000506,2024-01-01,ITEM0082,LOC002,Purchase Receipt,94
ILE00000507,2024-01-01,ITEM0082,LOC002,Sales Shipment,-49
ILE00000508,2024-01-01,ITEM0082,LOC002,Adjustment,3
ILE00000509,2024-01-01,ITEM0083,LOC002,Purchase Receipt,63
ILE00000510,2024-01-01,ITEM0083,LOC002,Sales Shipment,-55
ILE00000511,2024-01-01,ITEM0083,LOC002,Adjustment,3
ILE00000512,2024-01-01,ITEM0084,LOC002,Purchase Receipt,73
ILE00000513,2024-01-01,ITEM0084,LOC002,Sales Shipment,-44
ILE00000514,2024-01-01,ITEM0084,LOC002,Adjustment,2
ILE00000515,2024-01-01,ITEM0085,LOC002,Purchase Receipt,58
ILE00000516,2024-01-01,ITEM0085,LOC002,Sales Shipment,-67
ILE00000517,2024-01-01,ITEM0085,LOC002,Adjustment,2
ILE00000518,2024-01-01,ITEM0086,LOC002,Purchase Receipt,75
ILE00000519,2024-01-01,ITEM0086,LOC002,Sales Shipment,-42
ILE00000520,2024-01-01,ITEM0087,LOC002,Purchase Receipt,78
ILE00000521,2024-01-01,ITEM0087,LOC002,Sales Shipment,-64
ILE00000522,2024-01-01,ITEM0087,LOC002,Adjustment,2
ILE00000523,2024-01-01,ITEM0088,LOC002,Purchase Receipt,49
ILE00000524,2024-01-01,ITEM0088,LOC002,Sales Shipment,-70
ILE00000525,2024-01-01,ITEM0089,LOC002,Purchase Receipt,46
ILE00000526,2024-01-01,ITEM0089,LOC002,Sales Shipment,-52
ILE00000527,2024-01-01,ITEM0089,LOC002,Adjustment,2
ILE00000528,2024-01-01,ITEM0090,LOC002,Purchase Receipt,40
ILE00000529,2024-01-01,ITEM0090,LOC002,Sales Shipment,-52
ILE00000530,2024-01-01,ITEM0090,LOC002,Adjustment,1
ILE00000531,2024-01-01,ITEM0091,LOC002,Purchase Receipt,54
ILE00000532,2024-01-01,ITEM0091,LOC002,Sales Shipment,-48
ILE00000533,2024-01-01,ITEM0092,LOC002,Purchase Receipt,78
ILE00000534,2024-01-01,ITEM0092,LOC002,Sales Shipment,-20
ILE00000535,2024-01-01,ITEM0093,LOC002,Purchase Receipt,63
ILE00000536,2024-01-01,ITEM0093,LOC002,Sales Shipment,-63
ILE00000537,2024-01-01,ITEM0093,LOC002,Adjustment,3
ILE00000538,2024-01-01,ITEM0094,LOC002,Purchase Receipt,68
ILE00000539,2024-01-01,ITEM0094,LOC002,Sales Shipment,-45
ILE00000540,2024-01-01,ITEM0094,LOC002,Adjustment,-3
ILE00000541,2024-01-01,ITEM0095,LOC002,Purchase Receipt,57
ILE00000542,2024-01-01,ITEM0095,LOC002,Sales Shipment,-33
ILE00000543,2024-01-01,ITEM0096,LOC002,Purchase Receipt,82
ILE00000544,2024-01-01,ITEM0096,LOC002,Sales Shipment,-34
ILE00000545,2024-01-01,ITEM0096,LOC002,Adjustment,-3
ILE00000546,2024-01-01,ITEM0097,LOC002,Purchase Receipt,68
ILE00000547,2024-01-01,ITEM0097,LOC002,Sales Shipment,-62
ILE00000548,2024-01-01,ITEM0098,LOC002,Purchase Receipt,54
ILE00000549,2024-01-01,ITEM0098,LOC002,Sales Shipment,-53
ILE00000550,2024-01-01,ITEM0098,LOC002,Adjustment,3
ILE00000551,2024-01-01,ITEM0099,LOC002,Purchase Receipt,82
ILE00000552,2024-01-01,ITEM0099,LOC002,Sales Shipment,-55
ILE00000553,2024-01-01,ITEM0099,LOC002,Adjustment,3
ILE00000554,2024-01-01,ITEM0100,LOC002,Purchase Receipt,74
ILE00000555,2024-01-01,ITEM0100,LOC002,Sales Shipment,-58
ILE00000556,2024-01-01,ITEM0100,LOC002,Adjustment,-2
ILE00000557,2024-01-01,ITEM0001,LOC003,Purchase Receipt,47
ILE00000558,2024-01-01,ITEM0001,LOC003,Sales Shipment,-52
ILE00000559,2024-01-01,ITEM0002,LOC003,Purchase Receipt,74
ILE00000560,2024-01-01,ITEM0002,LOC003,Sales Shipment,-78
ILE00000561,2024-01-01,ITEM0002,LOC003,Adjustment,2
ILE00000562,2024-01-01,ITEM0003,LOC003,Purchase Receipt,62
ILE00000563,2024-01-01,ITEM0003,LOC003,Sales Shipment,-74
ILE00000564,2024-01-01,ITEM0003,LOC003,Adjustment,-3
ILE00000565,2024-01-01,ITEM0004,LOC003,Purchase Receipt,48
ILE00000566,2024-01-01,ITEM0004,LOC003,Sales Shipment,-49
ILE00000567,2024-01-01,ITEM0004,LOC003,Adjustment,-2
ILE00000568,2024-01-01,ITEM0005,LOC003,Purchase Receipt,83
ILE00000569,2024-01-01,ITEM0005,LOC003,Sales Shipment,-65
ILE00000570,2024-01-01,ITEM0006,LOC003,Purchase Receipt,66
ILE00000571,2024-01-01,ITEM0006,LOC003,Sales Shipment,-19
ILE00000572,2024-01-01,ITEM0006,LOC003,Adjustment,3
ILE00000573,2024-01-01,ITEM0007,LOC003,Purchase Receipt,80
ILE00000574,2024-01-01,ITEM0007,LOC003,Sales Shipment,-64
ILE00000575,2024-01-01,ITEM0007,LOC003,Adjustment,1
ILE00000576,2024-01-01,ITEM0008,LOC003,Purchase Receipt,78
ILE00000577,2024-01-01,ITEM0008,LOC003,Sales Shipment,-45
ILE00000578,2024-01-01,ITEM0009,LOC003,Purchase Receipt,52
ILE00000579,2024-01-01,ITEM0009,LOC003,Sales Shipment,-40
ILE00000580,2024-01-01,ITEM0009,LOC003,Adjustment,-1
ILE00000581,2024-01-01,ITEM0010,LOC003,Purchase Receipt,41
ILE00000582,2024-01-01,ITEM0010,LOC003,Sales Shipment,-50
ILE00000583,2024-01-01,ITEM0011,LOC003,Purchase Receipt,37
ILE00000584,2024-01-01,ITEM0011,LOC003,Sales Shipment,-43
ILE00000585,2024-01-01,ITEM0012,LOC003,Purchase Receipt,73
ILE00000586,2024-01-01,ITEM0012,LOC003,Sales Shipment,-43
ILE00000587,2024-01-01,ITEM0013,LOC003,Purchase Receipt,55
ILE00000588,2024-01-01,ITEM0013,LOC003,Sales Shipment,-33
ILE00000589,2024-01-01,ITEM0014,LOC003,Purchase Receipt,59
ILE00000590,2024-01-01,ITEM0014,LOC003,Sales Shipment,-56
ILE00000591,2024-01-01,ITEM0015,LOC003,Purchase Receipt,55
ILE00000592,2024-01-01,ITEM0015,LOC003,Sales Shipment,-57
ILE00000593,2024-01-01,ITEM0015,LOC003,Adjustment,1
ILE00000594,2024-01-01,ITEM0016,LOC003,Purchase Receipt,82
ILE00000595,2024-01-01,ITEM0016,LOC003,Sales Shipment,-65
ILE00000596,2024-01-01,ITEM0016,LOC003,Adjustment,3
ILE00000597,2024-01-01,ITEM0017,LOC003,Purchase Receipt,64
ILE00000598,2024-01-01,ITEM0017,LOC003,Sales Shipment,-49
ILE00000599,2024-01-01,ITEM0018,LOC003,Purchase Receipt,70
ILE00000600,2024-01-01,ITEM0018,LOC003,Sales Shipment,-52
ILE00000601,2024-01-01,ITEM0019,LOC003,Purchase Receipt,68
ILE00000602,2024-01-01,ITEM0019,LOC003,Sales Shipment,-44
ILE00000603,2024-01-01,ITEM0019,LOC003,Adjustment,-1
ILE00000604,2024-01-01,ITEM0020,LOC003,Purchase Receipt,61
ILE00000605,2024-01-01,ITEM0020,LOC003,Sales Shipment,-37
ILE00000606,2024-01-01,ITEM0020,LOC003,Adjustment,-2
ILE00000607,2024-01-01,ITEM0021,LOC003,Purchase Receipt,61
ILE00000608,2024-01-01,ITEM0021,LOC003,Sales Shipment,-64
ILE00000609,2024-01-01,ITEM0021,LOC003,Adjustment,2
ILE00000610,2024-01-01,ITEM0022,LOC003,Purchase Receipt,99
ILE00000611,2024-01-01,ITEM0022,LOC003,Sales Shipment,-44
ILE00000612,2024-01-01,ITEM0022,LOC003,Adjustment,-3
ILE00000613,2024-01-01,ITEM0023,LOC003,Purchase Receipt,71
ILE00000614,2024-01-01,ITEM0023,LOC003,Sales Shipment,-40
ILE00000615,2024-01-01,ITEM0023,LOC003,Adjustment,-3
ILE00000616,2024-01-01,ITEM0024,LOC003,Purchase Receipt,100
ILE00000617,2024-01-01,ITEM0024,LOC003,Sales Shipment,-77
ILE00000618,2024-01-01,ITEM0024,LOC003,Adjustment,2
ILE00000619,2024-01-01,ITEM0025,LOC003,Purchase Receipt,57
ILE00000620,2024-01-01,ITEM0025,LOC003,Sales Shipment,-53
ILE00000621,2024-01-01,ITEM0025,LOC003,Adjustment,2
ILE00000622,2024-01-01,ITEM0026,LOC003,Purchase Receipt,76
ILE00000623,2024-01-01,ITEM0026,LOC003,Sales Shipment,-38
ILE00000624,2024-01-01,ITEM0026,LOC003,Adjustment,2
ILE00000625,2024-01-01,ITEM0027,LOC003,Purchase Receipt,69
ILE00000626,2024-01-01,ITEM0027,LOC003,Sales Shipment,-31
ILE00000627,2024-01-01,ITEM0028,LOC003,Purchase Receipt,109
ILE00000628,2024-01-01,ITEM0028,LOC003,Sales Shipment,-74
ILE00000629,2024-01-01,ITEM0029,LOC003,Purchase Receipt,126
ILE00000630,2024-01-01,ITEM0029,LOC003,Sales Shipment,-33
ILE00000631,2024-01-01,ITEM0029,LOC003,Adjustment,-2
ILE00000632,2024-01-01,ITEM0030,LOC003,Purchase Receipt,56
ILE00000633,2024-01-01,ITEM0030,LOC003,Sales Shipment,-26
ILE00000634,2024-01-01,ITEM0030,LOC003,Adjustment,-1
ILE00000635,2024-01-01,ITEM0031,LOC003,Purchase Receipt,76
ILE00000636,2024-01-01,ITEM0031,LOC003,Sales Shipment,-58
ILE00000637,2024-01-01,ITEM0031,LOC003,Adjustment,1
ILE00000638,2024-01-01,ITEM0032,LOC003,Purchase Receipt,47
ILE00000639,2024-01-01,ITEM0032,LOC003,Sales Shipment,-49
ILE00000640,2024-01-01,ITEM0032,LOC003,Adjustment,-2
ILE00000641,2024-01-01,ITEM0033,LOC003,Purchase Receipt,68
ILE00000642,2024-01-01,ITEM0033,LOC003,Sales Shipment,-40
ILE00000643,2024-01-01,ITEM0033,LOC003,Adjustment,-2
ILE00000644,2024-01-01,ITEM0034,LOC003,Purchase Receipt,83
ILE00000645,2024-01-01,ITEM0034,LOC003,Sales Shipment,-34
ILE00000646,2024-01-01,ITEM0035,LOC003,Purchase Receipt,55
ILE00000647,2024-01-01,ITEM0035,LOC003,Sales Shipment,-47
ILE00000648,2024-01-01,ITEM0036,LOC003,Purchase Receipt,84
ILE00000649,2024-01-01,ITEM0036,LOC003,Sales Shipment,-62
ILE00000650,2024-01-01,ITEM0037,LOC003,Purchase Receipt,70
ILE00000651,2024-01-01,ITEM0037,LOC003,Sales Shipment,-47
ILE00000652,2024-01-01,ITEM0037,LOC003,Adjustment,2
ILE00000653,2024-01-01,ITEM0038,LOC003,Purchase Receipt,81
ILE00000654,2024-01-01,ITEM0038,LOC003,Sales Shipment,-53
ILE00000655,2024-01-01,ITEM0038,LOC003,Adjustment,-2
ILE00000656,2024-01-01,ITEM0039,LOC003,Purchase Receipt,22
ILE00000657,2024-01-01,ITEM0039,LOC003,Sales Shipment,-56
ILE00000658,2024-01-01,ITEM0040,LOC003,Purchase Receipt,77
ILE00000659,2024-01-01,ITEM0040,LOC003,Sales Shipment,-50
ILE00000660,2024-01-01,ITEM0040,LOC003,Adjustment,1
ILE00000661,2024-01-01,ITEM0041,LOC003,Purchase Receipt,92
ILE00000662,2024-01-01,ITEM0041,LOC003,Sales Shipment,-48
ILE00000663,2024-01-01,ITEM0042,LOC003,Purchase Receipt,51
ILE00000664,2024-01-01,ITEM0042,LOC003,Sales Shipment,-62
ILE00000665,2024-01-01,ITEM0042,LOC003,Adjustment,-2
ILE00000666,2024-01-01,ITEM0043,LOC003,Purchase Receipt,81
ILE00000667,2024-01-01,ITEM0043,LOC003,Sales Shipment,-54
ILE00000668,2024-01-01,ITEM0043,LOC003,Adjustment,3
ILE00000669,2024-01-01,ITEM0044,LOC003,Purchase Receipt,72
ILE00000670,2024-01-01,ITEM0044,LOC003,Sales Shipment,-55
ILE00000671,2024-01-01,ITEM0044,LOC003,Adjustment,2
ILE00000672,2024-01-01,ITEM0045,LOC003,Purchase Receipt,57
ILE00000673,2024-01-01,ITEM0045,LOC003,Sales Shipment,-63
ILE00000674,2024-01-01,ITEM0046,LOC003,Purchase Receipt,66
ILE00000675,2024-01-01,ITEM0046,LOC003,Sales Shipment,-63
ILE00000676,2024-01-01,ITEM0046,LOC003,Adjustment,3
ILE00000677,2024-01-01,ITEM0047,LOC003,Purchase Receipt,96
ILE00000678,2024-01-01,ITEM0047,LOC003,Sales Shipment,-23
ILE00000679,2024-01-01,ITEM0048,LOC003,Purchase Receipt,62
ILE00000680,2024-01-01,ITEM0048,LOC003,Sales Shipment,-40
ILE00000681,2024-01-01,ITEM0048,LOC003,Adjustment,3
ILE00000682,2024-01-01,ITEM0049,LOC003,Purchase Receipt,65
ILE00000683,2024-01-01,ITEM0049,LOC003,Sales Shipment,-52
ILE00000684,2024-01-01,ITEM0049,LOC003,Adjustment,1
ILE00000685,2024-01-01,ITEM0050,LOC003,Purchase Receipt,92
ILE00000686,2024-01-01,ITEM0050,LOC003,Sales Shipment,-61
ILE00000687,2024-01-01,ITEM0050,LOC003,Adjustment,2
ILE00000688,2024-01-01,ITEM0051,LOC003,Purchase Receipt,101
ILE00000689,2024-01-01,ITEM0051,LOC003,Sales Shipment,-15
ILE00000690,2024-01-01,ITEM0051,LOC003,Adjustment,-3
ILE00000691,2024-01-01,ITEM0052,LOC003,Purchase Receipt,77
ILE00000692,2024-01-01,ITEM0052,LOC003,Sales Shipment,-44
ILE00000693,2024-01-01,ITEM0052,LOC003,Adjustment,2
ILE00000694,2024-01-01,ITEM0053,LOC003,Purchase Receipt,102
ILE00000695,2024-01-01,ITEM0053,LOC003,Sales Shipment,-40
ILE00000696,2024-01-01,ITEM0053,LOC003,Adjustment,-3
ILE00000697,2024-01-01,ITEM0054,LOC003,Purchase Receipt,90
ILE00000698,2024-01-01,ITEM0054,LOC003,Sales Shipment,-74
ILE00000699,2024-01-01,ITEM0054,LOC003,Adjustment,-3
ILE00000700,2024-01-01,ITEM0055,LOC003,Purchase Receipt,86
ILE00000701,2024-01-01,ITEM0055,LOC003,Sales Shipment,-42
ILE00000702,2024-01-01,ITEM0055,LOC003,Adjustment,2
ILE00000703,2024-01-01,ITEM0056,LOC003,Purchase Receipt,54
ILE00000704,2024-01-01,ITEM0056,LOC003,Sales Shipment,-49
ILE00000705,2024-01-01,ITEM0056,LOC003,Adjustment,-2
ILE00000706,2024-01-01,ITEM0057,LOC003,Purchase Receipt,46
ILE00000707,2024-01-01,ITEM0057,LOC003,Sales Shipment,-30
ILE00000708,2024-01-01,ITEM0057,LOC003,Adjustment,-2
ILE00000709,2024-01-01,ITEM0058,LOC003,Purchase Receipt,59
ILE00000710,2024-01-01,ITEM0058,LOC003,Sales Shipment,-45
ILE00000711,2024-01-01,ITEM0058,LOC003,Adjustment,1
ILE00000712,2024-01-01,ITEM0059,LOC003,Purchase Receipt,35
ILE00000713,2024-01-01,ITEM0059,LOC003,Sales Shipment,-49
ILE00000714,2024-01-01,ITEM0059,LOC003,Adjustment,1
ILE00000715,2024-01-01,ITEM0060,LOC003,Purchase Receipt,88
ILE00000716,2024-01-01,ITEM0060,LOC003,Sales Shipment,-49
ILE00000717,2024-01-01,ITEM0060,LOC003,Adjustment,-3
ILE00000718,2024-01-01,ITEM0061,LOC003,Purchase Receipt,46
ILE00000719,2024-01-01,ITEM0061,LOC003,Sales Shipment,-57
ILE00000720,2024-01-01,ITEM0062,LOC003,Purchase Receipt,50
ILE00000721,2024-01-01,ITEM0062,LOC003,Sales Shipment,-53
ILE00000722,2024-01-01,ITEM0062,LOC003,Adjustment,-2
ILE00000723,2024-01-01,ITEM0063,LOC003,Purchase Receipt,75
ILE00000724,2024-01-01,ITEM0063,LOC003,Sales Shipment,-92
ILE00000725,2024-01-01,ITEM0063,LOC003,Adjustment,1
ILE00000726,2024-01-01,ITEM0064,LOC003,Purchase Receipt,89
ILE00000727,2024-01-01,ITEM0064,LOC003,Sales Shipment,-75
ILE00000728,2024-01-01,ITEM0064,LOC003,Adjustment,-2
ILE00000729,2024-01-01,ITEM0065,LOC003,Purchase Receipt,68
ILE00000730,2024-01-01,ITEM0065,LOC003,Sales Shipment,-53
ILE00000731,2024-01-01,ITEM0065,LOC003,Adjustment,-3
ILE00000732,2024-01-01,ITEM0066,LOC003,Purchase Receipt,47
ILE00000733,2024-01-01,ITEM0066,LOC003,Sales Shipment,-32
ILE00000734,2024-01-01,ITEM0066,LOC003,Adjustment,-2
ILE00000735,2024-01-01,ITEM0067,LOC003,Purchase Receipt,64
ILE00000736,2024-01-01,ITEM0067,LOC003,Sales Shipment,-29
ILE00000737,2024-01-01,ITEM0067,LOC003,Adjustment,1
ILE00000738,2024-01-01,ITEM0068,LOC003,Purchase Receipt,83
ILE00000739,2024-01-01,ITEM0068,LOC003,Sales Shipment,-75
ILE00000740,2024-01-01,ITEM0068,LOC003,Adjustment,-2
ILE00000741,2024-01-01,ITEM0069,LOC003,Purchase Receipt,96
ILE00000742,2024-01-01,ITEM0069,LOC003,Sales Shipment,-78
ILE00000743,2024-01-01,ITEM0069,LOC003,Adjustment,-3
ILE00000744,2024-01-01,ITEM0070,LOC003,Purchase Receipt,77
ILE00000745,2024-01-01,ITEM0070,LOC003,Sales Shipment,-49
ILE00000746,2024-01-01,ITEM0070,LOC003,Adjustment,-3
ILE00000747,2024-01-01,ITEM0071,LOC003,Purchase Receipt,66
ILE00000748,2024-01-01,ITEM0071,LOC003,Sales Shipment,-36
ILE00000749,2024-01-01,ITEM0071,LOC003,Adjustment,-3
ILE00000750,2024-01-01,ITEM0072,LOC003,Purchase Receipt,72
ILE00000751,2024-01-01,ITEM0072,LOC003,Sales Shipment,-38
ILE00000752,2024-01-01,ITEM0072,LOC003,Adjustment,-2
ILE00000753,2024-01-01,ITEM0073,LOC003,Purchase Receipt,75
ILE00000754,2024-01-01,ITEM0073,LOC003,Sales Shipment,-41
ILE00000755,2024-01-01,ITEM0073,LOC003,Adjustment,2
ILE00000756,2024-01-01,ITEM0074,LOC003,Purchase Receipt,79
ILE00000757,2024-01-01,ITEM0074,LOC003,Sales Shipment,-76
ILE00000758,2024-01-01,ITEM0074,LOC003,Adjustment,-1
ILE00000759,2024-01-01,ITEM0075,LOC003,Purchase Receipt,57
ILE00000760,2024-01-01,ITEM0075,LOC003,Sales Shipment,-52
ILE00000761,2024-01-01,ITEM0075,LOC003,Adjustment,-3
ILE00000762,2024-01-01,ITEM0076,LOC003,Purchase Receipt,110
ILE00000763,2024-01-01,ITEM0076,LOC003,Sales Shipment,-59
ILE00000764,2024-01-01,ITEM0076,LOC003,Adjustment,3
ILE00000765,2024-01-01,ITEM0077,LOC003,Purchase Receipt,66
ILE00000766,2024-01-01,ITEM0077,LOC003,Sales Shipment,-67
ILE00000767,2024-01-01,ITEM0077,LOC003,Adjustment,1
ILE00000768,2024-01-01,ITEM0078,LOC003,Purchase Receipt,59
