sales_order_id,order_date,customer_id,location_id,salesperson_id,sales_channel,document_status,currency_code
SO100360,2024-01-24,CUST0148,LOC001,SP002,Direct,Posted,USD
SO100361,2024-01-24,CUST0180,LOC005,SP013,Partner,Posted,USD
SO100362,2024-01-24,CUST0011,LOC002,SP005,Direct,Posted,USD
SO100363,2024-01-24,CUST0294,LOC004,SP010,Direct,Posted,USD
SO100364,2024-01-24,CUST0263,LOC003,SP008,Partner,Posted,USD
SO100365,2024-01-24,CUST0205,LOC002,SP004,Partner,Posted,USD
SO100366,2024-01-24,CUST0065,LOC006,SP018,Partner,Posted,USD
SO100367,2024-01-25,CUST0224,LOC004,SP011,E-commerce,Posted,USD
SO100368,2024-01-25,CUST0058,LOC004,SP012,Partner,Posted,USD
SO100369,2024-01-25,CUST0249,LOC006,SP018,Partner,Posted,USD
SO100370,2024-01-25,CUST0126,LOC004,SP010,Partner,Posted,USD
SO100371,2024-01-25,CUST0193,LOC005,SP013,Partner,Posted,USD
SO100372,2024-01-25,CUST0293,LOC003,SP009,E-commerce,Posted,USD
SO100373,2024-01-25,CUST0297,LOC005,SP015,E-commerce,Posted,USD
SO100374,2024-01-25,CUST0208,LOC006,SP018,Direct,Posted,USD
SO100375,2024-01-25,CUST0269,LOC003,SP009,Direct,Posted,USD
SO100376,2024-01-25,CUST0205,LOC004,SP011,Direct,Posted,USD
SO100377,2024-01-25,CUST0062,LOC004,SP012,Direct,Posted,USD
SO100378,2024-01-25,CUST0162,LOC001,SP002,Direct,Posted,USD
SO100379,2024-01-25,CUST0219,LOC005,SP014,Partner,Posted,USD
SO100380,2024-01-25,CUST0062,LOC004,SP010,Partner,Posted,USD
SO100381,2024-01-26,CUST0030,LOC002,SP004,Partner,Posted,USD
SO100382,2024-01-26,CUST0043,LOC002,SP006,Direct,Posted,USD
SO100383,2024-01-26,CUST0158,LOC003,SP007,Direct,Posted,USD
SO100384,2024-01-26,CUST0147,LOC004,SP011,E-commerce,Posted,USD
SO100385,2024-01-26,CUST0031,LOC004,SP011,Direct,Posted,USD
SO100386,2024-01-26,CUST0251,LOC003,SP008,Partner,Posted,USD
SO100387,2024-01-26,CUST0059,LOC001,SP001,Direct,Posted,USD
SO100388,2024-01-26,CUST0048,LOC003,SP007,Direct,Posted,USD
SO100389,2024-01-26,CUST0052,LOC004,SP012,Direct,Posted,USD
SO100390,2024-01-26,CUST0295,LOC004,SP010,Partner,Posted,USD
SO100391,2024-01-26,CUST0028,LOC003,SP008,E-commerce,Posted,USD
SO100392,2024-01-26,CUST0122,LOC003,SP008,E-commerce,Posted,USD
SO100393,2024-01-26,CUST0286,LOC003,SP008,E-commerce,Posted,USD
SO100394,2024-01-26,CUST0239,LOC005,SP014,Direct,Posted,USD
SO100395,2024-01-26,CUST0268,LOC003,SP007,Partner,Posted,USD
SO100396,2024-01-26,CUST0036,LOC002,SP006,Direct,Posted,USD
SO100397,2024-01-27,CUST0116,LOC003,SP008,Partner,Posted,USD
SO100398,2024-01-27,CUST0272,LOC006,SP018,Direct,Posted,USD
SO100399,2024-01-27,CUST0210,LOC004,SP011,Direct,Posted,USD
SO100400,2024-01-27,CUST0145,LOC005,SP015,Direct,Posted,USD
SO100401,2024-01-27,CUST0126,LOC003,SP009,Direct,Posted,USD
SO100402,2024-01-27,CUST0124,LOC005,SP014,Direct,Posted,USD
SO100403,2024-01-27,CUST0257,LOC001,SP002,E-commerce,Posted,USD
SO100404,2024-01-27,CUST0171,LOC006,SP018,Partner,Posted,USD
SO100405,2024-01-28,CUST0004,LOC005,SP015,Direct,Posted,USD
SO100406,2024-01-28,CUST0041,LOC005,SP015,Direct,Posted,USD
SO100407,2024-01-28,CUST0147,LOC001,SP003,E-commerce,Posted,USD
SO100408,2024-01-28,CUST0259,LOC003,SP009,Direct,Posted,USD
SO100409,2024-01-28,CUST0119,LOC001,SP001,Direct,Posted,USD
SO100410,2024-01-28,CUST0114,LOC006,SP018,E-commerce,Posted,USD
SO100411,2024-01-28,CUST0104,LOC003,SP007,Direct,Posted,USD
SO100412,2024-01-28,CUST0234,LOC004,SP012,Partner,Posted,USD
SO100413,2024-01-28,CUST0180,LOC004,SP010,Partner,Posted,USD
SO100414,2024-01-29,CUST0205,LOC001,SP001,Direct,Posted,USD
SO100415,2024-01-29,CUST0119,LOC003,SP008,Partner,Posted,USD
SO100416,2024-01-29,CUST0046,LOC001,SP002,Direct,Posted,USD
SO100417,2024-01-29,CUST0087,LOC001,SP002,Direct,Posted,USD
SO100418,2024-01-29,CUST0172,LOC003,SP008,E-commerce,Posted,USD
SO100419,2024-01-29,CUST0021,LOC004,SP012,Direct,Posted,USD
SO100420,2024-01-29,CUST0225,LOC003,SP007,Partner,Posted,USD
SO100421,2024-01-29,CUST0241,LOC001,SP002,E-commerce,Posted,USD
SO100422,2024-01-29,CUST0025,LOC005,SP013,E-commerce,Posted,USD
SO100423,2024-01-29,CUST0127,LOC003,SP007,Partner,Posted,USD
SO100424,2024-01-29,CUST0036,LOC006,SP017,Direct,Posted,USD
SO100425,2024-01-29,CUST0225,LOC006,SP017,E-commerce,Posted,USD
SO100426,2024-01-29,CUST0288,LOC003,SP008,Partner,Posted,USD
SO100427,2024-01-29,CUST0233,LOC003,SP009,Direct,Posted,USD
SO100428,2024-01-29,CUST0284,LOC006,SP018,Direct,Posted,USD
SO100429,2024-01-29,CUST0116,LOC005,SP014,Partner,Posted,USD
SO100430,2024-01-29,CUST0233,LOC004,SP012,Partner,Posted,USD
SO100431,2024-01-29,CUST0130,LOC005,SP014,Partner,Posted,USD
SO100432,2024-01-29,CUST0246,LOC003,SP009,E-commerce,Posted,USD
SO100433,2024-01-29,CUST0203,LOC003,SP009,Partner,Posted,USD
SO100434,2024-01-29,CUST0278,LOC004,SP012,E-commerce,Posted,USD
SO100435,2024-01-29,CUST0009,LOC006,SP016,Direct,Posted,USD
SO100436,2024-01-29,CUST0288,LOC006,SP018,Partner,Posted,USD
SO100437,2024-01-30,CUST0250,LOC004,SP010,Direct,Posted,USD
SO100438,2024-01-30,CUST0046,LOC001,SP002,Direct,Posted,USD
SO100439,2024-01-30,CUST0181,LOC003,SP008,Partner,Posted,USD
SO100440,2024-01-30,CUST0077,LOC005,SP014,E-commerce,Posted,USD
SO100441,2024-01-30,CUST0220,LOC005,SP014,E-commerce,Posted,USD
SO100442,2024-01-30,CUST0265,LOC005,SP013,E-commerce,Posted,USD
SO100443,2024-01-30,CUST0260,LOC005,SP013,Direct,Posted,USD
SO100444,2024-01-30,CUST0180,LOC006,SP016,E-commerce,Posted,USD
SO100445,2024-01-30,CUST0266,LOC003,SP009,Direct,Posted,USD
SO100446,2024-01-30,CUST0011,LOC001,SP001,E-commerce,Posted,USD
SO100447,2024-01-30,CUST0031,LOC006,SP016,E-commerce,Posted,USD
SO100448,2024-01-30,CUST0072,LOC003,SP009,Direct,Posted,USD
SO100449,2024-01-30,CUST0098,LOC001,SP001,Direct,Posted,USD
SO100450,2024-01-30,CUST0243,LOC002,SP004,E-commerce,Posted,USD
SO100451,2024-01-31,CUST0233,LOC004,SP010,Direct,Posted,USD
SO100452,2024-01-31,CUST0245,LOC006,SP016,Direct,Posted,USD
SO100453,2024-01-31,CUST0013,LOC004,SP010,E-commerce,Posted,USD
SO100454,2024-01-31,CUST0195,LOC003,SP008,Direct,Posted,USD
SO100455,2024-01-31,CUST0036,LOC004,SP012,Direct,Posted,USD
SO100456,2024-01-31,CUST0007,LOC005,SP015,Direct,Posted,USD
SO100457,2024-01-31,CUST0287,LOC004,SP011,Partner,Posted,USD
SO100458,2024-01-31,CUST0174,LOC004,SP011,E-commerce,Posted,USD
SO100459,2024-01-31,CUST0130,LOC003,SP007,Direct,Posted,USD
SO100460,2024-01-31,CUST0178,LOC006,SP018,E-commerce,Posted,USD
SO100461,2024-01-31,CUST0244,LOC006,SP016,E-commerce,Posted,USD
SO100462,2024-01-31,CUST0274,LOC001,SP002,Partner,Posted,USD
SO100463,2024-01-31,CUST0186,LOC005,SP014,E-commerce,Posted,USD
SO100464,2024-02-01,CUST0292,LOC005,SP014,Partner,Posted,USD
SO100465,2024-02-01,CUST0095,LOC004,SP011,Direct,Posted,USD
SO100466,2024-02-01,CUST0282,LOC001,SP003,Direct,Posted,USD
SO100467,2024-02-01,CUST0287,LOC005,SP014,Direct,Posted,USD
SO100468,2024-02-01,CUST0052,LOC006,SP016,Direct,Posted,USD
SO100469,2024-02-01,CUST0107,LOC002,SP004,Direct,Posted,USD
SO100470,2024-02-01,CUST0160,LOC006,SP018,E-commerce,Posted,USD
SO100471,2024-02-01,CUST0263,LOC003,SP008,Direct,Posted,USD
SO100472,2024-02-01,CUST0211,LOC003,SP009,Direct,Posted,USD
SO100473,2024-02-01,CUST0077,LOC002,SP006,Partner,Posted,USD
SO100474,2024-02-01,CUST0081,LOC005,SP015,E-commerce,Posted,USD
SO100475,2024-02-01,CUST0085,LOC004,SP012,Partner,Posted,USD
SO100476,2024-02-01,CUST0029,LOC005,SP014,E-commerce,Posted,USD
SO100477,2024-02-02,CUST0028,LOC001,SP003,Direct,Posted,USD
SO100478,2024-02-02,CUST0138,LOC004,SP010,E-commerce,Posted,USD
SO100479,2024-02-02,CUST0007,LOC004,SP012,Direct,Posted,USD
SO100480,2024-02-02,CUST0198,LOC004,SP012,E-commerce,Posted,USD
SO100481,2024-02-02,CUST0003,LOC005,SP014,Direct,Posted,USD
SO100482,2024-02-02,CUST0275,LOC001,SP003,E-commerce,Posted,USD
SO100483,2024-02-02,CUST0006,LOC003,SP007,Partner,Posted,USD
SO100484,2024-02-02,CUST0122,LOC002,SP006,Partner,Posted,USD
SO100485,2024-02-02,CUST0287,LOC001,SP001,E-commerce,Posted,USD
SO100486,2024-02-02,CUST0166,LOC004,SP011,Direct,Posted,USD
SO100487,2024-02-02,CUST0254,LOC004,SP012,Direct,Posted,USD
SO100488,2024-02-02,CUST0252,LOC005,SP013,E-commerce,Posted,USD
SO100489,2024-02-03,CUST0050,LOC006,SP017,Direct,Posted,USD
SO100490,2024-02-03,CUST0104,LOC005,SP013,Direct,Posted,USD
SO100491,2024-02-03,CUST0032,LOC002,SP006,Direct,Posted,USD
SO100492,2024-02-03,CUST0300,LOC006,SP017,E-commerce,Posted,USD
SO100493,2024-02-03,CUST0160,LOC005,SP013,Partner,Posted,USD
SO100494,2024-02-03,CUST0298,LOC004,SP010,Partner,Posted,USD
SO100495,2024-02-03,CUST0237,LOC001,SP001,Direct,Posted,USD
SO100496,2024-02-04,CUST0169,LOC005,SP014,E-commerce,Posted,USD
SO100497,2024-02-04,CUST0235,LOC001,SP001,Direct,Posted,USD
SO100498,2024-02-04,CUST0038,LOC002,SP004,Direct,Posted,USD
SO100499,2024-02-04,CUST0053,LOC005,SP014,Partner,Posted,USD
SO100500,2024-02-05,CUST0129,LOC005,SP013,E-commerce,Posted,USD
SO100501,2024-02-05,CUST0182,LOC001,SP001,E-commerce,Posted,USD
SO100502,2024-02-05,CUST0018,LOC005,SP013,E-commerce,Posted,USD
SO100503,2024-02-05,CUST0217,LOC004,SP010,E-commerce,Posted,USD
SO100504,2024-02-05,CUST0170,LOC001,SP003,Direct,Posted,USD
SO100505,2024-02-05,CUST0288,LOC003,SP007,Direct,Posted,USD
SO100506,2024-02-05,CUST0019,LOC003,SP009,Direct,Posted,USD
SO100507,2024-02-05,CUST0094,LOC003,SP007,Direct,Posted,USD
SO100508,2024-02-05,CUST0084,LOC003,SP007,E-commerce,Posted,USD
SO100509,2024-02-05,CUST0096,LOC001,SP002,Direct,Posted,USD
SO100510,2024-02-05,CUST0083,LOC003,SP008,Direct,Posted,USD
SO100511,2024-02-05,CUST0217,LOC002,SP004,Direct,Posted,USD
SO100512,2024-02-05,CUST0047,LOC006,SP017,Direct,Posted,USD
SO100513,2024-02-05,CUST0223,LOC005,SP014,E-commerce,Posted,USD
SO100514,2024-02-05,CUST0046,LOC003,SP008,Direct,Posted,USD
SO100515,2024-02-05,CUST0183,LOC001,SP002,Direct,Posted,USD
SO100516,2024-02-06,CUST0216,LOC006,SP016,E-commerce,Posted,USD
SO100517,2024-02-06,CUST0217,LOC005,SP013,Direct,Posted,USD
SO100518,2024-02-06,CUST0241,LOC006,SP017,Direct,Posted,USD
SO100519,2024-02-06,CUST0240,LOC004,SP012,E-commerce,Posted,USD
SO100520,2024-02-06,CUST0012,LOC006,SP017,Direct,Posted,USD
SO100521,2024-02-06,CUST0092,LOC004,SP010,E-commerce,Posted,USD
SO100522,2024-02-06,CUST0286,LOC001,SP002,Direct,Posted,USD
SO100523,2024-02-06,CUST0120,LOC005,SP013,Direct,Posted,USD
SO100524,2024-02-06,CUST0034,LOC003,SP008,E-commerce,Posted,USD
SO100525,2024-02-06,CUST0102,LOC001,SP003,E-commerce,Posted,USD
SO100526,2024-02-06,CUST0110,LOC003,SP009,Direct,Posted,USD
SO100527,2024-02-06,CUST0278,LOC003,SP007,E-commerce,Posted,USD
SO100528,2024-02-06,CUST0176,LOC004,SP012,Direct,Posted,USD
SO100529,2024-02-06,CUST0097,LOC003,SP007,E-commerce,Posted,USD
SO100530,2024-02-06,CUST0139,LOC006,SP018,E-commerce,Posted,USD
SO100531,2024-02-06,CUST0295,LOC002,SP004,Direct,Posted,USD
SO100532,2024-02-06,CUST0156,LOC002,SP005,Direct,Posted,USD
SO100533,2024-02-06,CUST0250,LOC003,SP008,Partner,Posted,USD
SO100534,2024-02-06,CUST0261,LOC006,SP018,Direct,Posted,USD
SO100535,2024-02-07,CUST0032,LOC001,SP001,Direct,Posted,USD
SO100536,2024-02-07,CUST0036,LOC001,SP002,E-commerce,Posted,USD
SO100537,2024-02-07,CUST0192,LOC001,SP003,E-commerce,Posted,USD
SO100538,2024-02-07,CUST0167,LOC001,SP003,E-commerce,Posted,USD
SO100539,2024-02-07,CUST0095,LOC003,SP009,E-commerce,Posted,USD
SO100540,2024-02-07,CUST0080,LOC003,SP007,Partner,Posted,USD
SO100541,2024-02-07,CUST0195,LOC003,SP007,E-commerce,Posted,USD
SO100542,2024-02-07,CUST0102,LOC006,SP017,Direct,Posted,USD
SO100543,2024-02-07,CUST0275,LOC002,SP006,E-commerce,Posted,USD
SO100544,2024-02-07,CUST0248,LOC003,SP007,E-commerce,Posted,USD
SO100545,2024-02-07,CUST0241,LOC006,SP018,Direct,Posted,USD
SO100546,2024-02-07,CUST0203,LOC002,SP005,Direct,Posted,USD
SO100547,2024-02-07,CUST0207,LOC004,SP012,Direct,Posted,USD
SO100548,2024-02-07,CUST0226,LOC001,SP001,Partner,Posted,USD
SO100549,2024-02-07,CUST0150,LOC004,SP011,Partner,Posted,USD
SO100550,2024-02-07,CUST0240,LOC001,SP003,E-commerce,Posted,USD
SO100551,2024-02-07,CUST0258,LOC003,SP007,Direct,Posted,USD
SO100552,2024-02-07,CUST0299,LOC004,SP012,Direct,Posted,USD
SO100553,2024-02-07,CUST0106,LOC001,SP002,Partner,Posted,USD
SO100554,2024-02-07,CUST0243,LOC001,SP002,Direct,Posted,USD
SO100555,2024-02-07,CUST0054,LOC005,SP015,E-commerce,Posted,USD
SO100556,2024-02-07,CUST0184,LOC001,SP001,Direct,Posted,USD
SO100557,2024-02-07,CUST0167,LOC005,SP015,Direct,Posted,USD
SO100558,2024-02-07,CUST0186,LOC002,SP006,Direct,Posted,USD
SO100559,2024-02-08,CUST0213,LOC003,SP009,Partner,Posted,USD
SO100560,2024-02-08,CUST0188,LOC005,SP014,Partner,Posted,USD
SO100561,2024-02-08,CUST0106,LOC003,SP009,Direct,Posted,USD
SO100562,2024-02-08,CUST0227,LOC005,SP013,Partner,Posted,USD
SO100563,2024-02-08,CUST0160,LOC002,SP005,E-commerce,Posted,USD
SO100564,2024-02-08,CUST0019,LOC003,SP008,Direct,Posted,USD
SO100565,2024-02-08,CUST0149,LOC005,SP014,Direct,Posted,USD
SO100566,2024-02-08,CUST0166,LOC005,SP013,Direct,Posted,USD
SO100567,2024-02-08,CUST0246,LOC006,SP016,E-commerce,Posted,USD
SO100568,2024-02-08,CUST0138,LOC004,SP012,E-commerce,Posted,USD
SO100569,2024-02-08,CUST0170,LOC004,SP010,Direct,Posted,USD
SO100570,2024-02-08,CUST0025,LOC002,SP004,E-commerce,Posted,USD
SO100571,2024-02-09,CUST0184,LOC005,SP013,Partner,Posted,USD
SO100572,2024-02-09,CUST0007,LOC003,SP009,E-commerce,Posted,USD
SO100573,2024-02-09,CUST0027,LOC005,SP013,E-commerce,Posted,USD
SO100574,2024-02-09,CUST0049,LOC002,SP006,Direct,Posted,USD
SO100575,2024-02-09,CUST0218,LOC001,SP003,E-commerce,Posted,USD
SO100576,2024-02-09,CUST0134,LOC001,SP002,Partner,Posted,USD
SO100577,2024-02-09,CUST0188,LOC001,SP003,Partner,Posted,USD
SO100578,2024-02-09,CUST0206,LOC001,SP003,Direct,Posted,USD
SO100579,2024-02-09,CUST0270,LOC001,SP003,E-commerce,Posted,USD
SO100580,2024-02-09,CUST0110,LOC003,SP007,Direct,Posted,USD
SO100581,2024-02-09,CUST0219,LOC003,SP007,Direct,Posted,USD
SO100582,2024-02-09,CUST0064,LOC006,SP016,Partner,Posted,USD
SO100583,2024-02-09,CUST0049,LOC006,SP017,Direct,Posted,USD
SO100584,2024-02-09,CUST0200,LOC001,SP001,Direct,Posted,USD
SO100585,2024-02-09,CUST0112,LOC001,SP001,Direct,Posted,USD
SO100586,2024-02-09,CUST0150,LOC005,SP013,E-commerce,Posted,USD
SO100587,2024-02-10,CUST0080,LOC004,SP012,Partner,Posted,USD
SO100588,2024-02-10,CUST0007,LOC005,SP015,Partner,Posted,USD
SO100589,2024-02-10,CUST0010,LOC006,SP017,Direct,Posted,USD
SO100590,2024-02-10,CUST0187,LOC001,SP003,E-commerce,Posted,USD
SO100591,2024-02-10,CUST0137,LOC001,SP003,Direct,Posted,USD
SO100592,2024-02-10,CUST0244,LOC006,SP018,Direct,Posted,USD
SO100593,2024-02-10,CUST0204,LOC006,SP018,Partner,Posted,USD
SO100594,2024-02-10,CUST0101,LOC004,SP010,Direct,Posted,USD
SO100595,2024-02-10,CUST0011,LOC004,SP012,E-commerce,Posted,USD
SO100596,2024-02-10,CUST0084,LOC004,SP010,E-commerce,Posted,USD
SO100597,2024-02-11,CUST0083,LOC001,SP003,Direct,Posted,USD
SO100598,2024-02-11,CUST0108,LOC004,SP010,Partner,Posted,USD
SO100599,2024-02-11,CUST0183,LOC003,SP008,E-commerce,Posted,USD
SO100600,2024-02-11,CUST0231,LOC002,SP005,Direct,Posted,USD
SO100601,2024-02-11,CUST0137,LOC003,SP009,E-commerce,Posted,USD
SO100602,2024-02-11,CUST0182,LOC002,SP006,Direct,Posted,USD
SO100603,2024-02-11,CUST0037,LOC005,SP013,E-commerce,Posted,USD
SO100604,2024-02-11,CUST0123,LOC003,SP009,Partner,Posted,USD
SO100605,2024-02-12,CUST0031,LOC006,SP018,Partner,Posted,USD
SO100606,2024-02-12,CUST0212,LOC005,SP014,Direct,Posted,USD
SO100607,2024-02-12,CUST0200,LOC003,SP007,Partner,Posted,USD
SO100608,2024-02-12,CUST0211,LOC006,SP017,Direct,Posted,USD
SO100609,2024-02-12,CUST0053,LOC004,SP012,E-commerce,Posted,USD
SO100610,2024-02-12,CUST0191,LOC006,SP018,Direct,Posted,USD
SO100611,2024-02-12,CUST0261,LOC002,SP004,Partner,Posted,USD
SO100612,2024-02-12,CUST0109,LOC002,SP006,E-commerce,Posted,USD
SO100613,2024-02-12,CUST0209,LOC003,SP008,E-commerce,Posted,USD
SO100614,2024-02-12,CUST0292,LOC001,SP001,E-commerce,Posted,USD
SO100615,2024-02-12,CUST0078,LOC001,SP002,E-commerce,Posted,USD
SO100616,2024-02-12,CUST0164,LOC005,SP015,Direct,Posted,USD
SO100617,2024-02-12,CUST0058,LOC003,SP008,Direct,Posted,USD
SO100618,2024-02-12,CUST0219,LOC005,SP015,Direct,Posted,USD
SO100619,2024-02-13,CUST0183,LOC002,SP005,Direct,Posted,USD
SO100620,2024-02-13,CUST0055,LOC001,SP003,Partner,Posted,USD
SO100621,2024-02-13,CUST0147,LOC004,SP010,Direct,Posted,USD
SO100622,2024-02-13,CUST0017,LOC003,SP009,E-commerce,Posted,USD
SO100623,2024-02-13,CUST0055,LOC003,SP007,E-commerce,Posted,USD
SO100624,2024-02-13,CUST0034,LOC005,SP014,Direct,Posted,USD
SO100625,2024-02-13,CUST0003,LOC005,SP014,Direct,Posted,USD
SO100626,2024-02-13,CUST0215,LOC001,SP001,Direct,Posted,USD
SO100627,2024-02-13,CUST0155,LOC003,SP007,Direct,Posted,USD
SO100628,2024-02-13,CUST0233,LOC004,SP012,Direct,Posted,USD
SO100629,2024-02-13,CUST0034,LOC003,SP008,Direct,Posted,USD
SO100630,2024-02-13,CUST0180,LOC002,SP006,Direct,Posted,USD
SO100631,2024-02-13,CUST0289,LOC006,SP016,Direct,Posted,USD
SO100632,2024-02-13,CUST0005,LOC004,SP012,Partner,Posted,USD
SO100633,2024-02-13,CUST0123,LOC001,SP003,Partner,Posted,USD
SO100634,2024-02-13,CUST0065,LOC004,SP011,Direct,Posted,USD
SO100635,2024-02-13,CUST0086,LOC003,SP008,Partner,Posted,USD
SO100636,2024-02-13,CUST0010,LOC005,SP013,Direct,Posted,USD
SO100637,2024-02-13,CUST0062,LOC002,SP005,Direct,Posted,USD
SO100638,2024-02-13,CUST0273,LOC003,SP008,E-commerce,Posted,USD
SO100639,2024-02-13,CUST0162,LOC006,SP016,Direct,Posted,USD
SO100640,2024-02-13,CUST0142,LOC005,SP014,E-commerce,Posted,USD
SO100641,2024-02-14,CUST0017,LOC003,SP008,Direct,Posted,USD
SO100642,2024-02-14,CUST0175,LOC002,SP004,E-commerce,Posted,USD
SO100643,2024-02-14,CUST0144,LOC006,SP018,Direct,Posted,USD
SO100644,2024-02-14,CUST0087,LOC002,SP006,E-commerce,Posted,USD
SO100645,2024-02-14,CUST0030,LOC003,SP007,Direct,Posted,USD
SO100646,2024-02-14,CUST0208,LOC005,SP015,E-commerce,Posted,USD
SO100647,2024-02-14,CUST0151,LOC006,SP016,E-commerce,Posted,USD
SO100648,2024-02-14,CUST0166,LOC006,SP018,E-commerce,Posted,USD
SO100649,2024-02-14,CUST0002,LOC004,SP010,Direct,Posted,USD
SO100650,2024-02-14,CUST0243,LOC005,SP013,Direct,Posted,USD
SO100651,2024-02-14,CUST0119,LOC006,SP018,Partner,Posted,USD
SO100652,2024-02-14,CUST0055,LOC003,SP008,Direct,Posted,USD
SO100653,2024-02-14,CUST0253,LOC006,SP017,E-commerce,Posted,USD
SO100654,2024-02-14,CUST0061,LOC002,SP004,Direct,Posted,USD
SO100655,2024-02-14,CUST0287,LOC005,SP014,Direct,Posted,USD
SO100656,2024-02-14,CUST0278,LOC002,SP005,E-commerce,Posted,USD
SO100657,2024-02-14,CUST0192,LOC001,SP001,E-commerce,Posted,USD
SO100658,2024-02-14,CUST0239,LOC006,SP016,Direct,Posted,USD
SO100659,2024-02-14,CUST0258,LOC005,SP015,Direct,Posted,USD
SO100660,2024-02-14,CUST0069,LOC004,SP011,E-commerce,Posted,USD
SO100661,2024-02-14,CUST0033,LOC003,SP008,E-commerce,Posted,USD
SO100662,2024-02-14,CUST0114,LOC001,SP002,E-commerce,Posted,USD
SO100663,2024-02-14,CUST0145,LOC001,SP003,Direct,Posted,USD
SO100664,2024-02-15,CUST0011,LOC006,SP018,Direct,Posted,USD
SO100665,2024-02-15,CUST0029,LOC005,SP013,Direct,Posted,USD
SO100666,2024-02-15,CUST0171,LOC005,SP015,Partner,Posted,USD
SO100667,2024-02-15,CUST0114,LOC001,SP003,Partner,Posted,USD
SO100668,2024-02-15,CUST0250,LOC004,SP010,Partner,Posted,USD
SO100669,2024-02-15,CUST0190,LOC002,SP005,Direct,Posted,USD
SO100670,2024-02-15,CUST0051,LOC005,SP015,Direct,Posted,USD
SO100671,2024-02-15,CUST0261,LOC002,SP006,Partner,Posted,USD
SO100672,2024-02-15,CUST0243,LOC001,SP003,E-commerce,Posted,USD
SO100673,2024-02-15,CUST0015,LOC005,SP015,Direct,Posted,USD
SO100674,2024-02-15,CUST0101,LOC002,SP004,Partner,Posted,USD
SO100675,2024-02-15,CUST0103,LOC006,SP017,Direct,Posted,USD
SO100676,2024-02-15,CUST0243,LOC001,SP002,E-commerce,Posted,USD
SO100677,2024-02-15,CUST0162,LOC004,SP012,Partner,Posted,USD
SO100678,2024-02-15,CUST0245,LOC005,SP013,Direct,Posted,USD
SO100679,2024-02-15,CUST0234,LOC001,SP001,E-commerce,Posted,USD
SO100680,2024-02-15,CUST0284,LOC001,SP002,Direct,Posted,USD
SO100681,2024-02-15,CUST0168,LOC001,SP001,Partner,Posted,USD
SO100682,2024-02-16,CUST0299,LOC004,SP012,E-commerce,Posted,USD
SO100683,2024-02-16,CUST0140,LOC003,SP007,Partner,Posted,USD
SO100684,2024-02-16,CUST0018,LOC001,SP003,Direct,Posted,USD
SO100685,2024-02-16,CUST0217,LOC002,SP006,Direct,Posted,USD
SO100686,2024-02-16,CUST0059,LOC004,SP010,E-commerce,Posted,USD
SO100687,2024-02-16,CUST0260,LOC002,SP004,Direct,Posted,USD
SO100688,2024-02-16,CUST0127,LOC002,SP005,Partner,Posted,USD
SO100689,2024-02-16,CUST0028,LOC003,SP009,Partner,Posted,USD
SO100690,2024-02-16,CUST0259,LOC001,SP001,Partner,Posted,USD
SO100691,2024-02-16,CUST0059,LOC004,SP010,E-commerce,Posted,USD
SO100692,2024-02-16,CUST0146,LOC003,SP008,Partner,Posted,USD
SO100693,2024-02-16,CUST0154,LOC005,SP014,E-commerce,Posted,USD
SO100694,2024-02-16,CUST0193,LOC005,SP014,Partner,Posted,USD
SO100695,2024-02-17,CUST0050,LOC003,SP008,Partner,Posted,USD
SO100696,2024-02-17,CUST0185,LOC004,SP010,Direct,Posted,USD
SO100697,2024-02-17,CUST0240,LOC004,SP010,E-commerce,Posted,USD
SO100698,2024-02-17,CUST0091,LOC001,SP002,Direct,Posted,USD
SO100699,2024-02-17,CUST0042,LOC006,SP016,E-commerce,Posted,USD
SO100700,2024-02-17,CUST0144,LOC006,SP017,Partner,Posted,USD
SO100701,2024-02-17,CUST0078,LOC004,SP010,Partner,Posted,USD
SO100702,2024-02-17,CUST0053,LOC006,SP016,E-commerce,Posted,USD
SO100703,2024-02-17,CUST0063,LOC005,SP013,Partner,Posted,USD
SO100704,2024-02-17,CUST0280,LOC005,SP014,Partner,Posted,USD
SO100705,2024-02-17,CUST0269,LOC003,SP007,Partner,Posted,USD
SO100706,2024-02-18,CUST0006,LOC001,SP001,Partner,Posted,USD
SO100707,2024-02-18,CUST0209,LOC003,SP008,E-commerce,Posted,USD
SO100708,2024-02-18,CUST0005,LOC005,SP015,E-commerce,Posted,USD
SO100709,2024-02-18,CUST0255,LOC004,SP010,Partner,Posted,USD
SO100710,2024-02-18,CUST0251,LOC001,SP002,Direct,Posted,USD
SO100711,2024-02-18,CUST0062,LOC002,SP006,E-commerce,Posted,USD
SO100712,2024-02-18,CUST0154,LOC001,SP003,Direct,Posted,USD
SO100713,2024-02-18,CUST0186,LOC002,SP005,Partner,Posted,USD
SO100714,2024-02-18,CUST0008,LOC002,SP005,Partner,Posted,USD
SO100715,2024-02-18,CUST0268,LOC003,SP009,E-commerce,Posted,USD
SO100716,2024-02-19,CUST0215,LOC003,SP007,E-commerce,Posted,USD
SO100717,2024-02-19,CUST0292,LOC002,SP004,E-commerce,Posted,USD
SO100718,2024-02-19,CUST0075,LOC002,SP005,Partner,Posted,USD
SO100719,2024-02-19,CUST0106,LOC001,SP002,Direct,Posted,USD
SO100720,2024-02-19,CUST0284,LOC002,SP004,E-commerce,Posted,USD
