sales_line_id,sales_order_id,item_id,quantity,unit_price,unit_cost,discount_pct
LINE0000422,SO100262,ITEM0078,6,185.6,114.14,0.03
LINE0000423,SO100262,ITEM0002,6,236.57,134.97,0.1
LINE0000424,SO100263,ITEM0055,5,792.21,484.96,0.05
LINE0000425,SO100263,ITEM0044,1,476.89,253.78,0.05
LINE0000426,SO100264,ITEM0006,6,534.21,358.99,0.03
LINE0000427,SO100265,ITEM0038,1,521.49,371.85,0.0
LINE0000428,SO100266,ITEM0024,8,285.65,200.55,0.0
LINE0000429,SO100266,ITEM0020,6,169.22,106.28,0.1
LINE0000430,SO100267,ITEM0079,5,760.68,575.96,0.08
LINE0000431,SO100267,ITEM0098,4,946.45,470.94,0.0
LINE0000432,SO100267,ITEM0021,5,268.8,199.42,0.05
LINE0000433,SO100268,ITEM0011,10,124.4,62.6,0.0
LINE0000434,SO100268,ITEM0018,8,818.34,562.98,0.0
LINE0000435,SO100269,ITEM0009,10,675.31,379.29,0.0
LINE0000436,SO100269,ITEM0059,4,450.85,243.23,0.0
LINE0000437,SO100270,ITEM0072,8,258.29,139.97,0.03
LINE0000438,SO100271,ITEM0034,8,428.12,252.75,0.15
LINE0000439,SO100272,ITEM0074,6,267.32,187.55,0.0
LINE0000440,SO100273,ITEM0051,3,901.72,451.36,0.0
LINE0000441,SO100274,ITEM0025,5,530.42,352.32,0.03
LINE0000442,SO100274,ITEM0052,1,719.97,559.32,0.08
LINE0000443,SO100275,ITEM0039,1,626.11,334.47,0.05
LINE0000444,SO100275,ITEM0089,1,94.16,50.8,0.08
LINE0000445,SO100276,ITEM0013,4,458.08,233.6,0.0
LINE0000446,SO100277,ITEM0081,6,794.82,590.31,0.1
LINE0000447,SO100277,ITEM0054,1,811.47,468.51,0.1
LINE0000448,SO100278,ITEM0057,2,216.36,123.75,0.03
LINE0000449,SO100279,ITEM0034,4,488.56,252.75,0.03
LINE0000450,SO100279,ITEM0049,2,54.83,40.58,0.05
LINE0000451,SO100279,ITEM0090,1,346.32,287.65,0.15
LINE0000452,SO100280,ITEM0038,10,505.85,371.85,0.03
LINE0000453,SO100281,ITEM0089,3,99.28,50.8,0.03
LINE0000454,SO100281,ITEM0030,1,443.83,248.72,0.03
LINE0000455,SO100281,ITEM0096,4,456.07,320.6,0.0
LINE0000456,SO100282,ITEM0056,10,814.49,585.42,0.08
LINE0000457,SO100282,ITEM0090,8,407.44,287.65,0.0
LINE0000458,SO100282,ITEM0004,3,519.62,281.53,0.1
LINE0000459,SO100283,ITEM0027,2,405.06,200.86,0.0
LINE0000460,SO100284,ITEM0083,4,545.95,383.33,0.15
LINE0000461,SO100285,ITEM0084,10,294.5,220.87,0.05
LINE0000462,SO100285,ITEM0099,10,485.35,256.08,0.03
LINE0000463,SO100286,ITEM0048,5,805.76,546.3,0.08
LINE0000464,SO100286,ITEM0015,4,602.85,414.04,0.0
LINE0000465,SO100287,ITEM0012,4,589.39,397.08,0.0
LINE0000466,SO100287,ITEM0091,8,242.94,164.43,0.08
LINE0000467,SO100288,ITEM0086,10,82.82,57.07,0.1
LINE0000468,SO100288,ITEM0087,5,745.14,532.53,0.15
LINE0000469,SO100288,ITEM0071,6,406.39,228.16,0.0
LINE0000470,SO100289,ITEM0047,8,514.91,353.99,0.03
LINE0000471,SO100289,ITEM0077,5,894.14,647.4,0.03
LINE0000472,SO100290,ITEM0009,3,675.31,379.29,0.0
LINE0000473,SO100291,ITEM0081,4,883.13,590.31,0.0
LINE0000474,SO100291,ITEM0076,5,81.74,61.93,0.05
LINE0000475,SO100291,ITEM0061,4,575.48,277.22,0.0
LINE0000476,SO100292,ITEM0057,10,223.05,123.75,0.0
LINE0000477,SO100293,ITEM0031,1,610.25,437.48,0.15
LINE0000478,SO100293,ITEM0091,6,250.86,164.43,0.05
LINE0000479,SO100294,ITEM0088,4,886.88,456.45,0.03
LINE0000480,SO100294,ITEM0051,2,811.55,451.36,0.1
LINE0000481,SO100295,ITEM0003,5,655.8,455.21,0.0
LINE0000482,SO100295,ITEM0017,6,247.39,135.93,0.0
LINE0000483,SO100296,ITEM0013,1,458.08,233.6,0.0
LINE0000484,SO100297,ITEM0097,1,48.48,30.5,0.0
LINE0000485,SO100298,ITEM0070,4,602.91,403.05,0.05
LINE0000486,SO100299,ITEM0084,3,310.0,220.87,0.0
LINE0000487,SO100300,ITEM0007,1,519.82,285.58,0.03
LINE0000488,SO100300,ITEM0073,8,162.54,87.81,0.03
LINE0000489,SO100300,ITEM0094,8,649.45,360.71,0.0
LINE0000490,SO100301,ITEM0026,4,248.43,121.16,0.0
LINE0000491,SO100301,ITEM0065,8,136.34,113.01,0.15
LINE0000492,SO100301,ITEM0029,10,469.58,342.22,0.05
LINE0000493,SO100302,ITEM0021,10,282.95,199.42,0.0
LINE0000494,SO100303,ITEM0049,5,54.83,40.58,0.05
LINE0000495,SO100304,ITEM0094,8,616.98,360.71,0.05
LINE0000496,SO100305,ITEM0074,4,267.32,187.55,0.0
LINE0000497,SO100306,ITEM0074,10,253.95,187.55,0.05
LINE0000498,SO100306,ITEM0090,3,407.44,287.65,0.0
LINE0000499,SO100306,ITEM0093,6,438.37,363.24,0.15
LINE0000500,SO100307,ITEM0012,6,530.45,397.08,0.1
LINE0000501,SO100308,ITEM0052,10,782.58,559.32,0.0
LINE0000502,SO100309,ITEM0017,10,235.02,135.93,0.05
LINE0000503,SO100309,ITEM0049,5,51.95,40.58,0.1
LINE0000504,SO100309,ITEM0061,6,558.22,277.22,0.03
LINE0000505,SO100310,ITEM0020,3,188.02,106.28,0.0
LINE0000506,SO100310,ITEM0080,8,373.32,275.75,0.03
LINE0000507,SO100311,ITEM0085,5,709.52,350.95,0.0
LINE0000508,SO100312,ITEM0039,10,639.29,334.47,0.03
LINE0000509,SO100313,ITEM0057,2,216.36,123.75,0.03
LINE0000510,SO100313,ITEM0068,2,620.48,361.43,0.03
LINE0000511,SO100314,ITEM0064,10,269.94,175.02,0.08
LINE0000512,SO100315,ITEM0004,6,548.48,281.53,0.05
LINE0000513,SO100315,ITEM0069,6,464.99,304.56,0.0
LINE0000514,SO100316,ITEM0079,10,785.49,575.96,0.05
LINE0000515,SO100316,ITEM0018,1,777.42,562.98,0.05
LINE0000516,SO100317,ITEM0048,5,849.56,546.3,0.03
LINE0000517,SO100317,ITEM0014,6,100.54,61.48,0.1
LINE0000518,SO100318,ITEM0085,10,638.57,350.95,0.1
LINE0000519,SO100318,ITEM0093,5,474.47,363.24,0.08
LINE0000520,SO100318,ITEM0034,10,503.67,252.75,0.0
LINE0000521,SO100319,ITEM0061,8,575.48,277.22,0.0
LINE0000522,SO100319,ITEM0050,6,257.9,138.7,0.0
LINE0000523,SO100320,ITEM0085,8,709.52,350.95,0.0
LINE0000524,SO100320,ITEM0008,10,293.15,201.87,0.0
LINE0000525,SO100321,ITEM0093,3,489.94,363.24,0.05
LINE0000526,SO100321,ITEM0034,8,478.49,252.75,0.05
LINE0000527,SO100322,ITEM0012,5,530.45,397.08,0.1
LINE0000528,SO100322,ITEM0065,5,160.4,113.01,0.0
LINE0000529,SO100323,ITEM0062,6,565.16,328.62,0.08
LINE0000530,SO100323,ITEM0071,1,394.2,228.16,0.03
LINE0000531,SO100323,ITEM0089,1,99.28,50.8,0.03
LINE0000532,SO100324,ITEM0078,8,172.21,114.14,0.1
LINE0000533,SO100325,ITEM0090,10,407.44,287.65,0.0
LINE0000534,SO100325,ITEM0008,5,284.36,201.87,0.03
LINE0000535,SO100326,ITEM0054,1,901.63,468.51,0.0
LINE0000536,SO100326,ITEM0023,1,703.51,365.27,0.0
LINE0000537,SO100326,ITEM0012,3,589.39,397.08,0.0
LINE0000538,SO100327,ITEM0066,6,564.35,303.8,0.0
LINE0000539,SO100328,ITEM0040,8,701.6,480.61,0.03
LINE0000540,SO100329,ITEM0036,2,699.93,442.26,0.08
LINE0000541,SO100329,ITEM0095,5,360.15,256.59,0.1
LINE0000542,SO100330,ITEM0006,2,534.21,358.99,0.03
LINE0000543,SO100330,ITEM0011,3,124.4,62.6,0.0
LINE0000544,SO100331,ITEM0068,1,543.72,361.43,0.15
LINE0000545,SO100332,ITEM0059,5,450.85,243.23,0.0
LINE0000546,SO100333,ITEM0070,8,634.64,403.05,0.0
LINE0000547,SO100333,ITEM0020,1,188.02,106.28,0.0
LINE0000548,SO100334,ITEM0083,10,610.18,383.33,0.05
LINE0000549,SO100334,ITEM0090,5,374.84,287.65,0.08
LINE0000550,SO100334,ITEM0065,8,160.4,113.01,0.0
LINE0000551,SO100335,ITEM0059,6,437.32,243.23,0.03
LINE0000552,SO100335,ITEM0046,3,198.91,125.92,0.1
LINE0000553,SO100336,ITEM0017,4,239.97,135.93,0.03
LINE0000554,SO100336,ITEM0094,2,649.45,360.71,0.0
LINE0000555,SO100337,ITEM0053,5,736.91,376.42,0.0
LINE0000556,SO100337,ITEM0081,4,750.66,590.31,0.15
LINE0000557,SO100337,ITEM0033,8,358.34,265.75,0.03
LINE0000558,SO100338,ITEM0054,8,856.55,468.51,0.05
LINE0000559,SO100339,ITEM0026,10,240.98,121.16,0.03
LINE0000560,SO100340,ITEM0097,10,43.63,30.5,0.1
LINE0000561,SO100341,ITEM0072,6,258.29,139.97,0.03
LINE0000562,SO100341,ITEM0022,2,89.23,66.39,0.15
LINE0000563,SO100342,ITEM0071,3,394.2,228.16,0.03
LINE0000564,SO100343,ITEM0066,10,564.35,303.8,0.0
LINE0000565,SO100344,ITEM0056,4,814.49,585.42,0.08
LINE0000566,SO100344,ITEM0021,3,274.46,199.42,0.03
LINE0000567,SO100344,ITEM0010,4,228.86,156.48,0.03
LINE0000568,SO100345,ITEM0075,6,775.3,531.42,0.0
LINE0000569,SO100346,ITEM0087,5,788.98,532.53,0.1
LINE0000570,SO100347,ITEM0081,1,883.13,590.31,0.0
LINE0000571,SO100348,ITEM0033,5,350.95,265.75,0.05
LINE0000572,SO100349,ITEM0071,4,406.39,228.16,0.0
LINE0000573,SO100350,ITEM0071,1,386.07,228.16,0.05
LINE0000574,SO100351,ITEM0058,1,631.39,369.45,0.0
LINE0000575,SO100352,ITEM0055,8,750.52,484.96,0.1
LINE0000576,SO100352,ITEM0067,10,774.82,407.32,0.0
LINE0000577,SO100353,ITEM0011,8,111.96,62.6,0.1
LINE0000578,SO100354,ITEM0013,6,435.18,233.6,0.05
LINE0000579,SO100354,ITEM0040,8,650.97,480.61,0.1
LINE0000580,SO100355,ITEM0021,8,274.46,199.42,0.03
LINE0000581,SO100356,ITEM0050,10,232.11,138.7,0.1
LINE0000582,SO100357,ITEM0069,6,418.49,304.56,0.1
LINE0000583,SO100357,ITEM0044,6,476.89,253.78,0.05
LINE0000584,SO100358,ITEM0065,5,160.4,113.01,0.0
LINE0000585,SO100359,ITEM0021,4,254.66,199.42,0.1
LINE0000586,SO100360,ITEM0065,10,160.4,113.01,0.0
LINE0000587,SO100360,ITEM0052,4,782.58,559.32,0.0
LINE0000588,SO100361,ITEM0041,5,127.36,82.69,0.1
LINE0000589,SO100362,ITEM0062,1,614.3,328.62,0.0
LINE0000590,SO100362,ITEM0089,1,102.35,50.8,0.0
LINE0000591,SO100362,ITEM0016,10,208.53,106.78,0.03
LINE0000592,SO100363,ITEM0060,4,295.51,215.96,0.15
LINE0000593,SO100364,ITEM0034,10,488.56,252.75,0.03
LINE0000594,SO100364,ITEM0001,2,621.88,302.24,0.0
LINE0000595,SO100365,ITEM0039,1,659.06,334.47,0.0
LINE0000596,SO100365,ITEM0090,8,346.32,287.65,0.15
LINE0000597,SO100366,ITEM0038,5,443.27,371.85,0.15
LINE0000598,SO100367,ITEM0082,8,424.94,301.6,0.0
LINE0000599,SO100367,ITEM0081,4,856.64,590.31,0.03
LINE0000600,SO100368,ITEM0001,1,621.88,302.24,0.0
LINE0000601,SO100369,ITEM0026,4,236.01,121.16,0.05
LINE0000602,SO100369,ITEM0042,5,42.95,28.06,0.0
LINE0000603,SO100370,ITEM0033,1,332.48,265.75,0.1
LINE0000604,SO100370,ITEM0088,8,914.31,456.45,0.0
LINE0000605,SO100371,ITEM0044,10,461.83,253.78,0.08
LINE0000606,SO100372,ITEM0099,6,485.35,256.08,0.03
LINE0000607,SO100373,ITEM0013,1,389.37,233.6,0.15
LINE0000608,SO100374,ITEM0023,1,668.33,365.27,0.05
LINE0000609,SO100375,ITEM0079,8,785.49,575.96,0.05
LINE0000610,SO100375,ITEM0057,1,211.9,123.75,0.05
LINE0000611,SO100376,ITEM0037,10,331.62,243.06,0.15
LINE0000612,SO100376,ITEM0004,1,548.48,281.53,0.05
LINE0000613,SO100377,ITEM0082,2,424.94,301.6,0.0
LINE0000614,SO100378,ITEM0057,8,216.36,123.75,0.03
LINE0000615,SO100378,ITEM0018,1,793.79,562.98,0.03
LINE0000616,SO100379,ITEM0059,5,405.77,243.23,0.1
LINE0000617,SO100379,ITEM0049,5,57.72,40.58,0.0
LINE0000618,SO100380,ITEM0100,2,841.59,581.56,0.0
LINE0000619,SO100380,ITEM0003,8,636.13,455.21,0.03
LINE0000620,SO100380,ITEM0035,1,798.89,425.54,0.03
LINE0000621,SO100381,ITEM0064,3,264.07,175.02,0.1
LINE0000622,SO100381,ITEM0017,6,239.97,135.93,0.03
LINE0000623,SO100381,ITEM0045,1,280.42,197.34,0.1
LINE0000624,SO100382,ITEM0033,8,350.95,265.75,0.05
LINE0000625,SO100382,ITEM0096,5,442.39,320.6,0.03
LINE0000626,SO100383,ITEM0071,3,365.75,228.16,0.1
LINE0000627,SO100384,ITEM0093,8,489.94,363.24,0.05
LINE0000628,SO100385,ITEM0093,3,515.73,363.24,0.0
LINE0000629,SO100385,ITEM0009,5,675.31,379.29,0.0
LINE0000630,SO100386,ITEM0047,6,504.29,353.99,0.05
LINE0000631,SO100386,ITEM0028,8,812.37,465.24,0.03
LINE0000632,SO100386,ITEM0031,4,717.94,437.48,0.0
LINE0000633,SO100387,ITEM0069,3,451.04,304.56,0.03
LINE0000634,SO100388,ITEM0003,2,636.13,455.21,0.03
LINE0000635,SO100389,ITEM0016,8,214.98,106.78,0.0
LINE0000636,SO100390,ITEM0035,5,782.42,425.54,0.05
LINE0000637,SO100390,ITEM0061,6,575.48,277.22,0.0
LINE0000638,SO100391,ITEM0042,1,42.95,28.06,0.0
LINE0000639,SO100391,ITEM0093,6,500.26,363.24,0.03
LINE0000640,SO100392,ITEM0090,2,387.07,287.65,0.05
LINE0000641,SO100392,ITEM0053,3,736.91,376.42,0.0
LINE0000642,SO100392,ITEM0081,8,838.97,590.31,0.05
LINE0000643,SO100393,ITEM0005,6,238.96,143.68,0.0
LINE0000644,SO100393,ITEM0037,1,390.14,243.06,0.0
LINE0000645,SO100394,ITEM0060,1,337.23,215.96,0.03
LINE0000646,SO100395,ITEM0076,10,81.74,61.93,0.05
LINE0000647,SO100396,ITEM0091,6,264.06,164.43,0.0
LINE0000648,SO100396,ITEM0044,3,476.89,253.78,0.05
LINE0000649,SO100397,ITEM0099,1,450.32,256.08,0.1
LINE0000650,SO100398,ITEM0063,5,797.6,408.67,0.03
LINE0000651,SO100398,ITEM0004,8,548.48,281.53,0.05
LINE0000652,SO100399,ITEM0071,6,386.07,228.16,0.05
LINE0000653,SO100400,ITEM0049,3,57.72,40.58,0.0
LINE0000654,SO100400,ITEM0064,8,293.41,175.02,0.0
LINE0000655,SO100401,ITEM0099,1,475.34,256.08,0.05
LINE0000656,SO100402,ITEM0007,1,535.9,285.58,0.0
LINE0000657,SO100402,ITEM0080,5,346.38,275.75,0.1
LINE0000658,SO100403,ITEM0085,5,674.04,350.95,0.05
LINE0000659,SO100404,ITEM0043,5,265.7,167.85,0.05
LINE0000660,SO100405,ITEM0078,10,191.34,114.14,0.0
LINE0000661,SO100405,ITEM0003,3,590.22,455.21,0.1
LINE0000662,SO100406,ITEM0091,2,264.06,164.43,0.0
LINE0000663,SO100406,ITEM0002,6,262.85,134.97,0.0
LINE0000664,SO100407,ITEM0035,10,823.6,425.54,0.0
LINE0000665,SO100408,ITEM0091,1,256.14,164.43,0.03
LINE0000666,SO100409,ITEM0001,10,559.69,302.24,0.1
LINE0000667,SO100410,ITEM0031,3,696.4,437.48,0.03
LINE0000668,SO100410,ITEM0018,2,777.42,562.98,0.05
LINE0000669,SO100411,ITEM0059,2,450.85,243.23,0.0
LINE0000670,SO100412,ITEM0002,6,223.42,134.97,0.15
LINE0000671,SO100413,ITEM0079,2,744.15,575.96,0.1
LINE0000672,SO100414,ITEM0046,5,221.01,125.92,0.0
LINE0000673,SO100415,ITEM0025,5,530.42,352.32,0.03
LINE0000674,SO100416,ITEM0044,10,501.99,253.78,0.0
LINE0000675,SO100416,ITEM0018,10,818.34,562.98,0.0
LINE0000676,SO100417,ITEM0035,5,741.24,425.54,0.1
LINE0000677,SO100418,ITEM0071,1,406.39,228.16,0.0
LINE0000678,SO100419,ITEM0069,10,441.74,304.56,0.05
LINE0000679,SO100419,ITEM0072,3,258.29,139.97,0.03
LINE0000680,SO100420,ITEM0015,5,602.85,414.04,0.0
LINE0000681,SO100421,ITEM0019,5,263.66,185.32,0.1
LINE0000682,SO100422,ITEM0096,2,456.07,320.6,0.0
LINE0000683,SO100422,ITEM0017,6,247.39,135.93,0.0
LINE0000684,SO100423,ITEM0026,2,211.17,121.16,0.15
LINE0000685,SO100423,ITEM0001,3,528.6,302.24,0.15
LINE0000686,SO100423,ITEM0051,8,901.72,451.36,0.0
LINE0000687,SO100424,ITEM0001,5,590.79,302.24,0.05
LINE0000688,SO100425,ITEM0020,1,188.02,106.28,0.0
LINE0000689,SO100426,ITEM0019,3,292.96,185.32,0.0
LINE0000690,SO100426,ITEM0060,1,330.28,215.96,0.05
LINE0000691,SO100426,ITEM0096,1,419.58,320.6,0.08
LINE0000692,SO100427,ITEM0074,2,253.95,187.55,0.05
LINE0000693,SO100428,ITEM0008,3,278.49,201.87,0.05
LINE0000694,SO100428,ITEM0092,8,114.6,73.09,0.0
LINE0000695,SO100429,ITEM0035,2,823.6,425.54,0.0
LINE0000696,SO100430,ITEM0094,8,629.97,360.71,0.03
LINE0000697,SO100431,ITEM0045,1,296.0,197.34,0.05
LINE0000698,SO100432,ITEM0059,3,428.31,243.23,0.05
LINE0000699,SO100432,ITEM0094,8,649.45,360.71,0.0
LINE0000700,SO100433,ITEM0045,2,296.0,197.34,0.05
LINE0000701,SO100434,ITEM0017,2,247.39,135.93,0.0
LINE0000702,SO100434,ITEM0011,5,111.96,62.6,0.1
LINE0000703,SO100435,ITEM0038,1,521.49,371.85,0.0
LINE0000704,SO100436,ITEM0095,2,400.17,256.59,0.0
LINE0000705,SO100436,ITEM0041,1,127.36,82.69,0.1
LINE0000706,SO100436,ITEM0060,1,347.66,215.96,0.0
LINE0000707,SO100437,ITEM0023,2,668.33,365.27,0.05
LINE0000708,SO100437,ITEM0080,3,365.63,275.75,0.05
LINE0000709,SO100437,ITEM0067,8,751.58,407.32,0.03
LINE0000710,SO100438,ITEM0024,10,271.37,200.55,0.05
LINE0000711,SO100439,ITEM0045,1,311.58,197.34,0.0
LINE0000712,SO100439,ITEM0089,3,102.35,50.8,0.0
LINE0000713,SO100440,ITEM0072,3,252.97,139.97,0.05
LINE0000714,SO100441,ITEM0033,4,369.42,265.75,0.0
LINE0000715,SO100441,ITEM0036,4,737.97,442.26,0.03
LINE0000716,SO100442,ITEM0097,10,48.48,30.5,0.0
LINE0000717,SO100442,ITEM0059,8,437.32,243.23,0.03
LINE0000718,SO100443,ITEM0094,5,649.45,360.71,0.0
LINE0000719,SO100444,ITEM0085,4,652.76,350.95,0.08
LINE0000720,SO100444,ITEM0078,2,191.34,114.14,0.0
LINE0000721,SO100445,ITEM0016,3,214.98,106.78,0.0
LINE0000722,SO100446,ITEM0051,8,874.67,451.36,0.03
LINE0000723,SO100446,ITEM0025,1,519.48,352.32,0.05
LINE0000724,SO100446,ITEM0069,10,464.99,304.56,0.0
LINE0000725,SO100447,ITEM0027,1,392.91,200.86,0.03
LINE0000726,SO100448,ITEM0064,6,293.41,175.02,0.0
LINE0000727,SO100448,ITEM0091,2,264.06,164.43,0.0
LINE0000728,SO100448,ITEM0080,5,384.87,275.75,0.0
LINE0000729,SO100449,ITEM0092,10,111.16,73.09,0.03
LINE0000730,SO100450,ITEM0023,3,703.51,365.27,0.0
LINE0000731,SO100451,ITEM0092,10,114.6,73.09,0.0
LINE0000732,SO100452,ITEM0039,6,626.11,334.47,0.05
LINE0000733,SO100452,ITEM0020,4,188.02,106.28,0.0
LINE0000734,SO100453,ITEM0033,8,314.01,265.75,0.15
LINE0000735,SO100453,ITEM0056,6,885.31,585.42,0.0
LINE0000736,SO100454,ITEM0027,6,392.91,200.86,0.03
LINE0000737,SO100455,ITEM0056,5,885.31,585.42,0.0
LINE0000738,SO100455,ITEM0040,6,650.97,480.61,0.1
LINE0000739,SO100455,ITEM0025,5,492.14,352.32,0.1
LINE0000740,SO100456,ITEM0069,3,464.99,304.56,0.0
LINE0000741,SO100456,ITEM0037,10,370.63,243.06,0.05
LINE0000742,SO100457,ITEM0090,10,407.44,287.65,0.0
LINE0000743,SO100457,ITEM0081,8,883.13,590.31,0.0
LINE0000744,SO100458,ITEM0057,10,216.36,123.75,0.03
LINE0000745,SO100459,ITEM0075,8,659.0,531.42,0.15
LINE0000746,SO100459,ITEM0021,8,282.95,199.42,0.0
LINE0000747,SO100460,ITEM0082,6,424.94,301.6,0.0
LINE0000748,SO100461,ITEM0009,6,574.01,379.29,0.15
LINE0000749,SO100461,ITEM0098,5,946.45,470.94,0.0
LINE0000750,SO100461,ITEM0025,6,464.8,352.32,0.15
LINE0000751,SO100462,ITEM0089,6,102.35,50.8,0.0
LINE0000752,SO100463,ITEM0007,6,455.52,285.58,0.15
LINE0000753,SO100463,ITEM0012,1,589.39,397.08,0.0
LINE0000754,SO100464,ITEM0032,10,526.21,397.79,0.08
LINE0000755,SO100465,ITEM0087,4,745.14,532.53,0.15
LINE0000756,SO100466,ITEM0090,8,395.22,287.65,0.03
LINE0000757,SO100466,ITEM0078,4,185.6,114.14,0.03
LINE0000758,SO100467,ITEM0061,8,558.22,277.22,0.03
LINE0000759,SO100467,ITEM0085,10,688.23,350.95,0.03
LINE0000760,SO100468,ITEM0060,8,295.51,215.96,0.15
LINE0000761,SO100468,ITEM0022,6,99.73,66.39,0.05
LINE0000762,SO100469,ITEM0042,4,39.51,28.06,0.08
LINE0000763,SO100469,ITEM0028,1,795.62,465.24,0.05
LINE0000764,SO100469,ITEM0084,1,310.0,220.87,0.0
LINE0000765,SO100470,ITEM0087,2,876.64,532.53,0.0
LINE0000766,SO100471,ITEM0065,2,160.4,113.01,0.0
LINE0000767,SO100472,ITEM0046,4,209.96,125.92,0.05
LINE0000768,SO100472,ITEM0097,2,41.21,30.5,0.15
LINE0000769,SO100473,ITEM0094,3,616.98,360.71,0.05
LINE0000770,SO100474,ITEM0051,5,856.63,451.36,0.05
LINE0000771,SO100475,ITEM0064,6,293.41,175.02,0.0
LINE0000772,SO100476,ITEM0068,8,607.69,361.43,0.05
LINE0000773,SO100476,ITEM0079,2,826.83,575.96,0.0
LINE0000774,SO100477,ITEM0092,5,111.16,73.09,0.03
LINE0000775,SO100478,ITEM0071,5,406.39,228.16,0.0
LINE0000776,SO100479,ITEM0063,6,822.27,408.67,0.0
LINE0000777,SO100479,ITEM0020,4,188.02,106.28,0.0
LINE0000778,SO100480,ITEM0084,2,300.7,220.87,0.03
LINE0000779,SO100480,ITEM0031,2,717.94,437.48,0.0
LINE0000780,SO100481,ITEM0066,8,507.92,303.8,0.1
LINE0000781,SO100481,ITEM0053,1,714.8,376.42,0.03
LINE0000782,SO100481,ITEM0009,3,621.29,379.29,0.08
LINE0000783,SO100482,ITEM0040,8,723.3,480.61,0.0
LINE0000784,SO100482,ITEM0013,1,435.18,233.6,0.05
LINE0000785,SO100483,ITEM0025,3,519.48,352.32,0.05
LINE0000786,SO100484,ITEM0049,8,53.1,40.58,0.08
LINE0000787,SO100484,ITEM0057,4,211.9,123.75,0.05
LINE0000788,SO100485,ITEM0035,3,823.6,425.54,0.0
LINE0000789,SO100486,ITEM0084,10,263.5,220.87,0.15
LINE0000790,SO100486,ITEM0042,6,42.95,28.06,0.0
LINE0000791,SO100487,ITEM0092,3,114.6,73.09,0.0
LINE0000792,SO100487,ITEM0068,6,639.67,361.43,0.0
LINE0000793,SO100487,ITEM0031,5,610.25,437.48,0.15
LINE0000794,SO100488,ITEM0041,6,134.43,82.69,0.05
LINE0000795,SO100489,ITEM0023,5,668.33,365.27,0.05
LINE0000796,SO100490,ITEM0001,3,572.13,302.24,0.08
LINE0000797,SO100490,ITEM0090,8,407.44,287.65,0.0
LINE0000798,SO100490,ITEM0002,1,236.57,134.97,0.1
LINE0000799,SO100491,ITEM0083,4,642.3,383.33,0.0
LINE0000800,SO100492,ITEM0058,6,612.45,369.45,0.03
LINE0000801,SO100492,ITEM0056,8,858.75,585.42,0.03
LINE0000802,SO100493,ITEM0013,6,458.08,233.6,0.0
LINE0000803,SO100493,ITEM0022,2,104.98,66.39,0.0
LINE0000804,SO100493,ITEM0052,8,743.45,559.32,0.05
LINE0000805,SO100494,ITEM0080,10,346.38,275.75,0.1
LINE0000806,SO100495,ITEM0065,4,147.57,113.01,0.08
LINE0000807,SO100495,ITEM0011,8,124.4,62.6,0.0
LINE0000808,SO100496,ITEM0052,3,704.32,559.32,0.1
LINE0000809,SO100496,ITEM0072,4,266.28,139.97,0.0
LINE0000810,SO100496,ITEM0070,6,602.91,403.05,0.05
LINE0000811,SO100497,ITEM0074,10,267.32,187.55,0.0
LINE0000812,SO100498,ITEM0069,5,464.99,304.56,0.0
LINE0000813,SO100499,ITEM0090,4,366.7,287.65,0.1
LINE0000814,SO100500,ITEM0077,1,875.7,647.4,0.05
LINE0000815,SO100500,ITEM0018,6,777.42,562.98,0.05
LINE0000816,SO100500,ITEM0064,1,284.61,175.02,0.03
LINE0000817,SO100501,ITEM0016,10,204.23,106.78,0.05
LINE0000818,SO100502,ITEM0035,10,757.71,425.54,0.08
LINE0000819,SO100503,ITEM0056,3,814.49,585.42,0.08
LINE0000820,SO100503,ITEM0016,6,204.23,106.78,0.05
LINE0000821,SO100503,ITEM0058,4,631.39,369.45,0.0
LINE0000822,SO100504,ITEM0083,5,545.95,383.33,0.15
LINE0000823,SO100505,ITEM0068,5,639.67,361.43,0.0
LINE0000824,SO100506,ITEM0007,5,535.9,285.58,0.0
LINE0000825,SO100506,ITEM0068,10,639.67,361.43,0.0
LINE0000826,SO100507,ITEM0018,3,752.87,562.98,0.08
LINE0000827,SO100508,ITEM0091,10,264.06,164.43,0.0
LINE0000828,SO100509,ITEM0015,3,554.62,414.04,0.08
LINE0000829,SO100510,ITEM0098,10,851.8,470.94,0.1
LINE0000830,SO100511,ITEM0048,2,788.25,546.3,0.1
LINE0000831,SO100512,ITEM0087,10,806.51,532.53,0.08
LINE0000832,SO100513,ITEM0038,1,469.34,371.85,0.1
LINE0000833,SO100513,ITEM0013,6,458.08,233.6,0.0
LINE0000834,SO100513,ITEM0034,1,453.3,252.75,0.1
LINE0000835,SO100514,ITEM0012,1,571.71,397.08,0.03
LINE0000836,SO100515,ITEM0046,8,214.38,125.92,0.03
LINE0000837,SO100516,ITEM0008,3,293.15,201.87,0.0
LINE0000838,SO100516,ITEM0078,6,172.21,114.14,0.1
LINE0000839,SO100517,ITEM0037,6,390.14,243.06,0.0
LINE0000840,SO100517,ITEM0015,10,542.57,414.04,0.1
LINE0000841,SO100518,ITEM0060,3,330.28,215.96,0.05
LINE0000842,SO100518,ITEM0082,8,424.94,301.6,0.0
LINE0000843,SO100518,ITEM0032,3,526.21,397.79,0.08
LINE0000844,SO100519,ITEM0082,2,424.94,301.6,0.0
